screen_name,followers,friends,tweets,place,user_location
junogsp5,3126.0,3779.0,1384.0,,Tri Cities Wash 
StephForMVP30,3125.0,752.0,15217.0,,"Oakland, CA • Y"
crizeldaroberts,3120.0,274.0,55907.0,,snapchat: crizeldaroberts
bosslady2898,3114.0,4342.0,62988.0,,Keepin you guessing USA
wininmad,3101.0,3059.0,83472.0,,Madison
JASSSMINEEExx,3098.0,427.0,45902.0,"Ceres, CA",Sc // jazmyisdope
SBG4real,3096.0,3545.0,7377.0,,"Georgia, USA"
newsbabe1530,3093.0,429.0,49088.0,,NY/NJ/Los Angeles/Sacramento
Lion_LAM,3091.0,3277.0,48939.0,,"Arizona, USA"
ChristineUtzin5,3090.0,2831.0,48893.0,,
GypsyGoddesss,3079.0,837.0,9320.0,,"Modesto, CA"
TheMeemStreams,3073.0,2264.0,20138.0,,"Minnesota, USA"
JerryRice_IE,3071.0,1476.0,2648.0,,"Inland Empire, California"
Hedge_Shot,3068.0,3373.0,59822.0,,
DebLey1,3057.0,5003.0,14309.0,,"Alberta, Canada"
SlctrDubNarcot,3050.0,182.0,6315.0,,"Olympia, Washington"
NewAmericaCA,3049.0,1612.0,5451.0,,California
ChrisDanielShow,3045.0,373.0,19097.0,,"Fresno, CA"
xLifeAsCari_,3040.0,1424.0,88935.0,,Atlanta
Obesemanbearpig,3037.0,2721.0,1873.0,,United States
ZaeDaKid,3009.0,333.0,12533.0,,"Houston, TX"
modchamber,3001.0,464.0,3605.0,,"Modesto, CA"
RandyGKeyes,2989.0,33.0,220.0,,
_jrsupple,2976.0,3785.0,38848.0,,
psarmmiey,2974.0,2509.0,219965.0,,Code Valley
MyKidsMomBB8,2973.0,4834.0,6379.0,,United States
black_cat46,2971.0,3457.0,120892.0,,
QuorumAnalytics,2971.0,1761.0,1526.0,,DC & All 50 States
MyRkl2849,2966.0,5001.0,20947.0,,"Connecticut, USA"
lindseyyn_,2963.0,1851.0,34208.0,,HDYNATION
AfricanWoman14,2952.0,1749.0,31532.0,,Planet of the Apes. 
kirstyegan88,2950.0,4037.0,22462.0,,"South Australia, Australia"
whostru_,2948.0,357.0,11373.0,,"Leimert Park , BZE"
akjc77,2947.0,2259.0,89734.0,,
shannahcoyle,2923.0,3378.0,15341.0,,
PeculiarBaptist,2907.0,2559.0,40330.0,,"San Diego, CA"
jeremiah3525,2905.0,5003.0,1295.0,,
yerboychad,2898.0,1728.0,60829.0,,
lissamiaa,2891.0,1249.0,58905.0,,
Artischarls,2888.0,1148.0,15507.0,,"Texas, USA"
GDIGrantDavis,2881.0,3039.0,1637.0,,"Turlock, CA"
GaiaLibra,2877.0,2985.0,69039.0,,"Modesto, California"
iamHamzaMushtaq,2874.0,3537.0,55428.0,,"Beverly Hills, CA"
MajaBozlc,2868.0,2721.0,16677.0,,Denmark
3CountThursday,2860.0,2061.0,21556.0,,"Lancaster County, PA"
Zaaaybo,2860.0,716.0,114721.0,,"Los Angeles, CA"
TheOrderLabel,2858.0,416.0,2323.0,,"Los Angeles, CA"
backwardsflip,2853.0,4257.0,27024.0,,"Riverside, CA"
__xshvvvvyx__,2840.0,2229.0,88772.0,,Austin Texas
sawyerscomet,2838.0,312.0,35103.0,,nyc
CamGnarly,2838.0,2247.0,101204.0,,northside dino•ɪe 
I_AM_IRON_VAN,2837.0,2636.0,137659.0,,The Open road!
adviseagainstit,2833.0,4993.0,33844.0,,Orlando Florida
Len_Estrada,2828.0,178.0,1373.0,,"Modesto, CA"
GamblingBob,2823.0,3685.0,105190.0,,"Stockholm, Sweden"
angelkeps,2819.0,237.0,29468.0,,empire 
SuziUrell,2818.0,3417.0,45556.0,,Midwest
CharlesAssouad,2818.0,2850.0,8401.0,,Beyrouth
green_kuniko,2817.0,1002.0,527897.0,,Japan ✡ Gifu
Sportygirl73,2809.0,1157.0,100943.0,,Napoli
MariellaMadrid,2808.0,4999.0,46637.0,, TRUMP CANADA
MackMerle,2783.0,4995.0,1302.0,,"Modesto, CA"
Glossology,2772.0,574.0,164122.0,,
MicaelaViera7,2767.0,1089.0,37275.0,,Lesbian
Biebermyberries,2760.0,2610.0,43485.0,,"Ralston, NE"
Jepson,2756.0,1247.0,44512.0,,
TheSandmanSlim,2753.0,3499.0,35657.0,,High ground in overwatch
KarismaSingh,2745.0,297.0,54551.0,,
stancamp,2743.0,2656.0,802.0,,"Inland Empire, California, USA"
RokdoAuthors,2731.0,4808.0,174.0,,
TheRoadbeer,2711.0,1193.0,92556.0,,
xoverdosing_,2707.0,980.0,44244.0,,"inland empire, ca"
hampgal7,2707.0,3568.0,50428.0,,Sweet Mother Earth
KatieRoseAuthor,2705.0,3853.0,7972.0,,New Jersey
Sasstiel_,2698.0,2409.0,77972.0,,Independent State of Eyebrows
JalainaDaviss,2696.0,2344.0,23391.0,,"Beaumont, TX"
satoristori,2695.0,2084.0,117170.0,,
kcrajavora,2688.0,679.0,2491.0,,"Sacramento, CA"
Booty__queenn,2680.0,591.0,68938.0,,
randomfox,2678.0,45.0,211095.0,,
rimbvud,2665.0,910.0,39446.0,,
thinkingserious,2663.0,2989.0,7293.0,,"Inland Empire, California"
AntisocialJW2,2650.0,2196.0,22642.0,,#GamerGate
stephssocute,2645.0,620.0,108725.0,,Instagram: xoxox_steph
SeanChillll,2644.0,431.0,126796.0,,
JournoWes,2642.0,2584.0,42065.0,,"Woodland Hills, CA"
xavier24_,2641.0,391.0,123251.0,,"California, USA"
TracyAGoodwin,2637.0,2677.0,2778.0,,"Los Angeles, CA"
_manichulo,2631.0,937.0,79066.0,,"Nashville, TN"
ashmariekeyes1,2621.0,2905.0,26200.0,"Modesto, CA","Modesto, CA"
TaleahPrince,2602.0,3418.0,59987.0,,UK
dolphsteelbear,2596.0,5001.0,58175.0,,WeThePeople. #resistance 
1YungTory,2595.0,186.0,23603.0,,Canada
kaz1379,2588.0,875.0,43355.0,,山梨県都留市
BarfNader,2586.0,2472.0,8081.0,,"New York, USA"
CL_Hernandez_,2580.0,2565.0,6619.0,,"Modesto, California USA"
Winegirl23,2561.0,1263.0,3075.0,,"Modesto, CA"
HydraCEO,2557.0,1033.0,31009.0,,"Inland Empire, CA"
crisdawg94,2552.0,703.0,19849.0,,"Modesto, CA"
THATSFK,2539.0,1131.0,88075.0,,"Inland Empire, CA"
donniedeporte,2536.0,3419.0,55813.0,"Modesto, CA",California South Florida
Thechosenone98_,2536.0,2109.0,38980.0,,"Boston, MA"
3DPrintMonkey,2532.0,3207.0,14630.0,,
machinerymag,2526.0,10.0,4911.0,,
jojok474,2518.0,4414.0,7009.0,,Scunthorpe
ayylyndseyy,2511.0,3216.0,3832.0,,tx
semayer,2500.0,1264.0,41866.0,,"Bakersfield, CA"
OrganicallyMo,2498.0,1633.0,17833.0,,"Turlock, CA"
Dirt_Jam,2490.0,2092.0,732.0,,
_NadiaMac,2479.0,1681.0,92915.0,,future veterinarian
DJblessed_SKM,2479.0,599.0,23333.0,,"909, ca"
shopperann68,2470.0,2568.0,52406.0,,"Boone, IA"
alexqgb,2470.0,721.0,51876.0,,"Oakland, CA"
GloriaJRomero,2452.0,2142.0,15448.0,,"Los Angeles, CA"
CallHerStoni,2445.0,681.0,100494.0,,ēáštøäkłāńd - san junipero
vrosesuniga,2442.0,1536.0,9594.0,,"Modesto, CA"
HmmMo_,2436.0,164.0,22475.0,, az.
SabriMiranda3,2430.0,2244.0,40895.0,,San Guillermo-Santa Fe
PuppyRetweet,2424.0,949.0,50585.0,,World
PRlZTIN,2416.0,128.0,28242.0,,perth 
gracielasomma,2413.0,4999.0,227572.0,,argentina
nasboat,2412.0,849.0,72580.0,,"Bluegrass, USA"
PattiParallax,2405.0,2605.0,25700.0,,
DCoop_32,2403.0,417.0,1891.0,,"Inland Empire, Ca"
jburns1980,2403.0,1124.0,12913.0,"Modesto, CA","Central Valley, California"
CAbobcat,2400.0,2184.0,16593.0,,Sacramento
ahegaoprompto,2396.0,255.0,289153.0,,Read link before following
ro_iain,2394.0,4522.0,64162.0,,
KCRALindaMumma,2390.0,2506.0,4270.0,"Modesto, CA","Modesto, CA"
connie_rodeconn,2388.0,4563.0,38386.0,,"Sargent, Texas"
niclamond,2378.0,989.0,7993.0,,South Africa
juliepbooks,2375.0,519.0,11575.0,,"Inland Empire, CA"
equalitydun,2365.0,92.0,22529.0,,m c j j h a
cheerio15,2353.0,1326.0,78260.0,,United States
kayleeeasdf,2351.0,958.0,160656.0,,nau
HaiaSaiaH,2351.0,1235.0,17125.0,,"Los Angeles, CA"
Rhonda777,2346.0,3027.0,43788.0,,"Vancouver, British Columbia"
BabyygArii,2345.0,1052.0,24161.0,,
vanae_unique,2343.0,980.0,89144.0,,Cali to Florida
dine909,2336.0,776.0,19098.0,,Inland Empire
CorralesCoyote,2335.0,2005.0,21602.0,,
_illBeDat_,2331.0,2167.0,98420.0,,DDD 2 TAMUC
IE511,2331.0,17.0,7344.0,,"Inland Empire, CA"
mqtaylor2,2329.0,2688.0,7833.0,,"Maryland, USA"
RoseGeorossi,2327.0,3976.0,15861.0,,"The Bronx ,New York"
GipperGrove,2324.0,2326.0,34497.0,,"Philadelphia, PA"
sinistaswindla_,2322.0,2534.0,53718.0,,"Compton, CA."
SSherylyn,2322.0,2282.0,42138.0,,Staten Island
YoshiVintage,2322.0,653.0,27648.0,,Flint/Los Angeles
x7amod_,2321.0,4302.0,297.0,,
ModestoGrinder,2315.0,1724.0,1896.0,,"Modesto, CA"
DirtyWaterNJ444,2314.0,1002.0,94537.0,,
geremiapools,2311.0,234.0,2333.0,"Modesto, CA","Sacramento, California"
C_Camarena,2305.0,117.0,2731.0,"Modesto, CA",
Damari728,2300.0,2873.0,29049.0,,Dmv ✈️NC 
ffxv_noctis,2294.0,312.0,118490.0,,PSN: hot_choclety
ModestoBeeCrime,2292.0,308.0,2151.0,,"Modesto, CA."
WayGrimace,2275.0,914.0,2709.0,,"Oakdale,Ca"
MarianoRossi_,2274.0,1626.0,12486.0,,"Santa Fe, Argentina"
nocamos,2273.0,310.0,21790.0,,"Modesto, CA"
mariecasey1,2263.0,2895.0,71650.0,,sligo  ireland
jungman0073,2262.0,1745.0,72245.0,,"Under Pressure, Not!"
tamlin69,2262.0,2333.0,129359.0,,Hell
LoveModesto,2254.0,280.0,2511.0,,"Modesto, California"
loud_eddie,2249.0,5000.0,5004.0,,"Salinas, CA"
kanaanrimo,2246.0,1090.0,30171.0,,
AwesomeRuby_,2243.0,3118.0,75018.0,,Ruby World
HEELMizler,2243.0,197.0,99940.0,,"Georgia, USA"
Merced_Calif,2242.0,2152.0,8659.0,,"Merced, California"
Chrisdonmartin,2242.0,219.0,7386.0,,Modesto California
Cyber_Max_,2239.0,1824.0,39110.0,,Santa Ann
villapaolaa,2238.0,1420.0,93771.0,,"Maracaibo, Venezuela"
jAyNeLLy_,2230.0,1500.0,100598.0,,"Los Angeles, CA"
lilninaaa,2229.0,363.0,31064.0,,"bellflower, ca "
dxydreamindrews,2229.0,2372.0,146158.0,,massachusetts
_MoCowBell_,2222.0,1969.0,52970.0,,USA
GalyWatlerXD,2211.0,4995.0,12547.0,,Honduras
Ibtbanksy,2210.0,1935.0,20918.0,,Los Angeles
CVJOBS,2207.0,510.0,3288.0,,"Modesto, CA"
Subywrex,2196.0,162.0,23763.0,"Modesto, CA",
johnnybabyyXO,2193.0,1718.0,72125.0,,209
BITEGHOST_,2190.0,152.0,51049.0,,bad guy appreciation station
bcumboslice,2184.0,73.0,3773.0,,"Turlock, CA"
angela_snitsar,2182.0,1430.0,75232.0,"Modesto, CA",209 
xenvita,2179.0,330.0,153194.0,,NY
Edmondkanda,2178.0,2689.0,60916.0,,日本國
_BlackShepherd,2172.0,953.0,101613.0,,NY
Yung_Zd,2171.0,4718.0,78652.0,"Modesto, CA",84Th St Raq
CurlyHeadedF,2168.0,1489.0,64564.0,,fifth harmony 
a_colodonato,2162.0,1631.0,3634.0,,"Lancaster, PA"
arizonaswalsh,2161.0,314.0,34216.0,,vapai/cwf
yllenahs,2160.0,480.0,59804.0,,CLE
kevensets,2158.0,2005.0,28631.0,,"Tucson, AZ"
EvaSnts7,2156.0,1346.0,128092.0,,"Paris, France"
DoItLikeDestiny,2152.0,2043.0,13051.0,,"Inland empire, CA"
TahirMoore,2151.0,922.0,19626.0,,"Mindinmy, Fugginbidness"
Cali_Ally_,2150.0,947.0,7199.0,,Rock Your Mind
Fawkes90,2148.0,1756.0,8253.0,,"Washington, USA"
OpportunityStan,2145.0,220.0,949.0,,"Modesto, California"
JoeDelBosque,2141.0,534.0,3630.0,,California
bayleells,2139.0,1372.0,21263.0,,w ya bitch 
youFamousEnough,2138.0,233.0,12623.0,,The Film Room
rokadiab5,2123.0,5000.0,377.0,,"Alexandria, Egypt"
BOSBrill,2121.0,705.0,27143.0,,"Inland Empire, CA"
phatnunna,2118.0,2749.0,12884.0,,
geotripper,2116.0,1049.0,5320.0,,"Central Valley, CA"
tankwatrek,2114.0,346.0,1937.0,,Ceres
ModestoFire,2112.0,62.0,953.0,,"Modesto, CA"
itzelmiranda10,2111.0,997.0,34264.0,,"Modesto, California "
cali_caljr,2110.0,901.0,15444.0,,
LegitRolleigns,2104.0,3448.0,193742.0,,"Staten Island, NY"
venuspolefitnes,2096.0,17.0,6162.0,,"Modesto, CA"
TheMarcStone,2090.0,444.0,382624.0,,NYC
truthswarm,2077.0,2282.0,59553.0,,Everywhere
AlessiaP_JB,2066.0,2081.0,96219.0,,Italia
DrylandZA,2063.0,394.0,2613.0,,"Oudtshoorn, South Africa"
valleyguymark,2063.0,4241.0,3100.0,,Modesto. CA
zoe___xoxo,2062.0,3365.0,40334.0,,United Kingdom
ktaros2,2052.0,2478.0,333030.0,,神奈川県 藤沢市
lyssa_faiith,2048.0,689.0,34708.0,,Weeside 
albert1776,2047.0,3791.0,31788.0,,"Houston, TX"
JordynAllyah,2046.0,1103.0,54111.0,,TEXAS
xomcmxcvii,2037.0,919.0,68036.0,,"Modesto, CA"
Moristico,2031.0,126.0,79466.0,,
TheBtchYouHate,2029.0,1095.0,50029.0,,st.louis 
tallison54,2029.0,913.0,186367.0,,"England, United Kingdom"
FRISEEMYRIAM,2028.0,882.0,64394.0,,"oostvlanderen, België"
lawhawk,2025.0,1110.0,73505.0,,
WineRetweet,2020.0,1098.0,20587.0,,
MontyRob3,2018.0,984.0,239185.0,,"Fontana, CA✈️"
marii_alvara,2017.0,846.0,62447.0,,"Hughson, CA"
Latinatude,2016.0,2122.0,19327.0,,"Sacramento, CA"
RachaelRBooks,2015.0,2934.0,4492.0,,"Cornwall, England"
ToddJohnson_,2010.0,337.0,1494.0,,"Modesto, CA "
ill_asad,2005.0,838.0,6097.0,,"Los Angeles, CA "
okayultra,1999.0,907.0,60604.0,,Somewhere
ckdusky,1998.0,1467.0,68590.0,,
hotfuss_,1993.0,297.0,35014.0,,
MediaGrassroots,1991.0,4981.0,2006.0,,"Modesto, CA"
fablabimpresa,1989.0,5001.0,6158.0,,"Sedico, Veneto"
cactusflower81,1973.0,1294.0,79220.0,,"New Jersey, USA"
infatuati0n__,1971.0,1482.0,93385.0,,
_themira,1970.0,848.0,52246.0,,"Baton Rouge, Louisiana"
hadleys1_jamie,1963.0,3328.0,130814.0,,"Morgantown, WV"
StarNoquisi,1958.0,1991.0,13965.0,,"FL- NJ, USA"
kimades,1954.0,236.0,5543.0,,"Toronto, ON"
Emberized,1950.0,147.0,9713.0,,"Modesto, CA"
MoeyJaciel,1947.0,1202.0,17726.0,,"Modesto, CA"
TheTevinGodfrey,1943.0,1547.0,34888.0,,East Texas!! 
CeeCeeCRF,1942.0,2269.0,7267.0,,"Empire, CA"
repofavillain,1940.0,91.0,71817.0,,UC Davis
erik_mercer,1940.0,1035.0,44607.0,,Global
AlexisNasc,1936.0,1011.0,25844.0,,"Turlock, CA"
MikeMonson2,1933.0,2490.0,5052.0,,"Modesto, CA"
whoisoverlife_,1932.0,544.0,33261.0,,Worldwide
sookie_grace,1929.0,1924.0,96773.0,,"Seattle, WA"
thatspeakerguy,1924.0,5001.0,3569.0,,
kidkerrigan,1923.0,1670.0,28785.0,,"San Jose, CA"
NabeyinBeats,1917.0,893.0,41092.0,,The Chill Palace
angelnjacksmom2,1916.0,5000.0,8965.0,,United States
Ms_APayne,1913.0,627.0,186815.0,,NorCal✈ATX
pompeosanatony,1909.0,1336.0,12752.0,,fangirling over Grey's Anatomy
BlindHR,1905.0,4071.0,506.0,,"Modesto, CA"
onlyamraa,1903.0,829.0,106026.0,,
timlriley,1901.0,2104.0,17124.0,,"Nebraska, USA"
CatalyticRxn,1901.0,2100.0,17615.0,,"Oak Ridge, TN"
woozyasfuck,1901.0,864.0,53279.0,,"Ontario, Canada"
SportsFan96_,1900.0,1809.0,119645.0,,"Modesto, CA"
Huysuzum68Zlem,1900.0,2384.0,40840.0,,
ForAllAnimals00,1899.0,806.0,84272.0,,
garystone133,1897.0,4869.0,1837.0,,"California, USA"
littleelondraa,1887.0,959.0,153632.0,,in the mirror dancin so sleazy
VR_Technology,1886.0,77.0,43958.0,,
urban_rocio,1884.0,1509.0,49463.0,,LA BOMBONERA
iamelisabethp,1883.0,2373.0,11809.0,,"Tacoma, WA"
prsaie,1882.0,3357.0,2113.0,,"Inland Empire, California"
chocolatepappi_,1881.0,632.0,77403.0,,"Modesto, CA"
Ann13Beer,1881.0,2806.0,36434.0,,
_JackTheKid,1876.0,991.0,157360.0,,cemetry gates
GoStanState,1870.0,44.0,6431.0,"Turlock, CA","Turlock, Calif."
realTimCasten,1868.0,1642.0,3657.0,,United States
IAMKendraYHill,1865.0,254.0,38434.0,,TX via CA via DC via TX
PR0GENJI,1862.0,187.0,200922.0,,#kinsquad #bgds
purposavess,1855.0,422.0,193063.0,,
blueangelphil,1855.0,67.0,5251.0,,
ant_gonzales1,1853.0,2562.0,7139.0,"Modesto, CA", Modesto Cali East Side RN4L
louise90535705,1852.0,2476.0,82759.0,,"Port Elizabeth, South Africa"
joshpidgley,1850.0,122.0,2346.0,,"Modesto, California"
LElena598,1842.0,1131.0,25223.0,,Somewhere w. Angie 
Rabbit2426,1841.0,3047.0,19992.0,,United States
DaichiNotGaea,1841.0,566.0,85365.0,,Empire
yirdaki,1835.0,1627.0,35524.0,,
mmlondonstudio,1828.0,4949.0,14232.0,,
terrie_hawkins,1827.0,2056.0,11272.0,,Oil Producing County in Texas
Itumeleng_Les,1823.0,974.0,31341.0,,Inside
_lilonnee,1821.0,897.0,92694.0,,510;209
Daddy_jayy,1821.0,950.0,13399.0,,"Inland Empire, CA"
MooChirp,1821.0,2138.0,7865.0,,Central California
foniker,1821.0,2634.0,45465.0,"Modesto, CA",Modesto ca
ndylan1,1816.0,1000.0,182647.0,,"California, USA"
alexiss_carlos,1816.0,782.0,27378.0,,We$t Coa$t
dre3407,1814.0,2036.0,38797.0,,California
oVAN3SSAo,1813.0,119.0,1647.0,"Modesto, CA","California, USA"
babyymikayla,1803.0,1018.0,29567.0,"Modesto, CA", Sc kayla_bby
mlatrece,1799.0,1092.0,92483.0,,"Los Angeles, CA "
Robertboiii,1798.0,771.0,111919.0,"Modesto, CA","Modesto, CA"
meganhemmingsx,1794.0,3277.0,12733.0,,
daviddowdy01,1793.0,1765.0,51600.0,,"Modesto, California USA"
RepubliClowns,1792.0,4897.0,43517.0,,modesto ca
lethalselz,1792.0,810.0,36356.0,,209//559
petadoptsponsor,1792.0,4265.0,23971.0,,worldwide
Tvlented,1791.0,741.0,158262.0,,somewhere being wavy
crystal_purdy1,1789.0,2935.0,34355.0,,"North Carolina, USA"
mi_khaela,1786.0,977.0,54272.0,,"Modesto, CA"
InlandEmpireExp,1782.0,1517.0,3416.0,,"Inland Empire, CA"
DianaCialino,1781.0,4999.0,94638.0,,New Jersey coast
Reagan_Baby,1780.0,1457.0,5703.0,,Sin City
shoejunkiez,1777.0,1209.0,104884.0,,PayPal 
a_sumbel,1770.0,1764.0,80174.0,,"Texas, USA"
Tech_World__,1769.0,1663.0,35463.0,,LA
ClintOlivier,1765.0,923.0,4603.0,,"California, USA"
keyara_ealy,1760.0,1322.0,14334.0,,
luxtualuceat,1757.0,2346.0,28292.0,,
Lily_v_Shtupp,1757.0,1932.0,40335.0,,
MichelleVista,1748.0,4564.0,29648.0,,Inland Empire CA
cruzjose277,1743.0,1434.0,18859.0,,DIRTY. SOUTH
FanSidedDDT,1742.0,1687.0,29740.0,,
Deejay_K88,1740.0,4320.0,36352.0,,AK (1988-2017) ↔ CA (2017+) ✈️
adeIaikane,1739.0,276.0,92867.0,,☼ y ☼ 
bmariesdope,1737.0,179.0,54294.0,,
giftbyliz,1736.0,1873.0,81135.0,,"wichita, kansas"
TheRealHBeats,1733.0,251.0,2969.0,,"Inland Empire, CA"
asJBdorightthng,1730.0,5001.0,84841.0,,
idnayr,1729.0,989.0,56613.0,,
VintageFaire,1727.0,276.0,1540.0,,"Modesto, CA"
iamkaarla,1727.0,460.0,10718.0,"Modesto, CA","Los Angeles,CA"
SelassieInc,1725.0,353.0,78784.0,,"Ashanti, Ghana"
danibobaani,1721.0,871.0,63076.0,,Oakland & LA 
OMXProTeam,1719.0,292.0,5005.0,,Essex
naaappyboyy,1718.0,974.0,54872.0,,
Sinnamon_Roll_,1714.0,1344.0,14148.0,,with the Resistance
BanditGolf,1707.0,988.0,102076.0,,
kxmack,1705.0,3076.0,79132.0,,
FerragamoDurag,1703.0,893.0,418452.0,,"Connecticut, USA"
CVSHealthJobs,1703.0,17.0,80608.0,"Modesto, CA",United States
WebSquirrel,1699.0,2560.0,40967.0,,"Your bird feeder, Midlands, UK"
isabellingg,1699.0,1191.0,65040.0,,"Turlock, CA"
BarbB0925,1693.0,1413.0,81240.0,,"Idaho, USA"
Lonersquare,1690.0,2046.0,80125.0,,"Houston, TX"
GAMESbeforeDAWN,1681.0,1547.0,3009.0,,'murica
BDotOhYesss,1675.0,515.0,79988.0,,"Rialto, RancHO CuCaMonGa BOOM."
milkybruh,1675.0,1059.0,49980.0,,BayArea ➡️ Tucson
Kevin_FTW,1675.0,2265.0,14587.0,,"Ihate, NY"
brandongray4,1672.0,822.0,10871.0,,
RadioVerdeCeres,1664.0,1314.0,11893.0,,Ceres
LavinyB,1662.0,999.0,10843.0,,ap
gabberrssss,1662.0,833.0,39097.0,"Modesto, CA",
barcenas_anna,1661.0,729.0,79388.0,,"Colorado, USA"
JKvevli,1661.0,2833.0,10361.0,,"Oslo, Norway"
DjNocturnal,1659.0,718.0,16205.0,"Modesto, CA",Sacramento
cierrraatrevino,1658.0,661.0,59869.0,,"Modesto, CA"
carpoolworld,1657.0,663.0,177234.0,"Modesto, CA","Jericho, NY"
Rocketbummy,1656.0,1029.0,20031.0,,NCB RACING TEAM
xotings_,1653.0,354.0,116347.0,,
CoffeeSteamPunk,1649.0,1640.0,2766.0,,"Modesto, California"
MarilynAEdmonds,1648.0,3259.0,26658.0,,
conrad1on,1647.0,1320.0,58986.0,,Kekistan
26Blaine,1647.0,863.0,17982.0,,"California, USA"
austeezy13,1642.0,1393.0,45887.0,,my desk
smarx_,1641.0,948.0,39514.0,,"Portland, OR"
_dallastexass,1641.0,1223.0,51503.0,,
SheilaNJ,1638.0,1802.0,47824.0,,New Jersey
abdBasitAgbaje,1637.0,938.0,45977.0,,...where it all began...
warzoneintro,1633.0,772.0,23570.0,,
xomirandaaa_,1631.0,999.0,19939.0,,
BaileyThaBear_,1628.0,807.0,58284.0,,"Tallahassee, FL"
mariahterrry,1627.0,1453.0,75194.0,,"California, USA"
Rebecca_394,1627.0,1153.0,7806.0,,scotland
blessgodbieber,1624.0,2116.0,60712.0,,
MarshallLocke,1623.0,1904.0,72326.0,,Southern California
gusthehobocat,1621.0,2144.0,10507.0,,"North Carolina, USA"
reyalhernandez,1621.0,835.0,9607.0,,"Inland Empire, CA"
connzillaa,1618.0,1612.0,82753.0,,"Abingdon, MD"
lyssarenee_2,1616.0,985.0,20684.0,,"Rialto, CA"
FrankieDanton,1615.0,1048.0,3263.0,,The Batcave
enrique1234576,1611.0,512.0,16502.0,"Ceres, CA","Suite B , CA"
Iuts_,1609.0,347.0,16874.0,,tay
RuthHalleran,1607.0,4999.0,36818.0,,"Hatteras Island, NC"
nieto_emm,1605.0,1364.0,31989.0,,
COREYTERRELL_,1604.0,702.0,1402.0,,
Hit_stick_Finch,1601.0,717.0,24518.0,,
_Celine92A,1598.0,3326.0,44410.0,,France Paris // Corsica Bonif
_jaaazzzie_,1596.0,1155.0,14841.0,,With my friends 
itsKaleeiii_,1594.0,827.0,12363.0,,probably with taylor 
NicoleHonesto,1588.0,1878.0,139063.0,,Deep in the Heart of Texas ❤️
WeAreSkywalkers,1585.0,399.0,43632.0,,
jillnaustin,1581.0,2699.0,6602.0,,"Washington, DC Women's March"
kcalrocks,1581.0,6.0,4561.0,,"Inland Empire, California"
msleslieee,1579.0,1102.0,18405.0,,
lali200862hotma,1572.0,2006.0,8825.0,,"santa fe, ceres"
elis_1908,1571.0,2824.0,28381.0,,
Para_Priestess,1569.0,781.0,21784.0,,"Long Island, N.Y./ Int'l"
kaemona,1568.0,556.0,42257.0,,
DJClicheDarknes,1568.0,1912.0,31234.0,,"Chicago, IL"
Fventes,1567.0,815.0,13392.0,,"Modesto, CA"
simeonfranklin,1566.0,713.0,3080.0,"Modesto, CA",Modesto California
Jaxgma3235,1562.0,2165.0,133088.0,,
_Elevener,1559.0,2747.0,26408.0,,"£ÂŠT ØÂKŁÂŃD, ČÂ"
dave_coolio,1554.0,2499.0,21220.0,,North Pole
ASteele70,1550.0,1578.0,65947.0,,"Bromley, London"
BaileyMarcello,1550.0,358.0,42922.0,,940
finishwithfaith,1550.0,1474.0,1176.0,,"Turlock, CA"
rreisert,1550.0,1421.0,630.0,"Turlock, CA",San Francisco Bay Area
alfencl,1549.0,3156.0,9665.0,,95618
CardenasElanie,1546.0,1800.0,128890.0,,
ateezauthor,1546.0,2073.0,4913.0,,
Greg_Aaron96,1545.0,608.0,11085.0,,"Inland Empire , CA"
prtybrneyez,1543.0,2245.0,15291.0,,"Georgia, USA"
xBro_Dad,1542.0,1365.0,4770.0,,"Ohio, USA"
BeamaBeorg,1541.0,1962.0,55262.0,,London
AphGabemiku,1541.0,5000.0,53370.0,,worldwide sea sky land
LulaFerrero,1540.0,1007.0,10488.0,,"Ceres,Santa Fe"
Kaitlyn_Leavitt,1538.0,2108.0,12984.0,,"Modesto, California "
alex_sick03,1536.0,1169.0,79365.0,,"Orlando, FL"
Bry_Nap,1534.0,662.0,62904.0,,Burlington Boyz
D_Lamont23,1532.0,1059.0,23216.0,,IE✈️SAC
SuzieCaldera,1532.0,862.0,46465.0,,"Nebraska / Jerez, Zacatecas"
sachikoko,1532.0,3241.0,170117.0,,
hustlerdaddy,1530.0,728.0,19212.0,"Modesto, CA",Rest In Peace Demetrio Perez
__EVZZ,1527.0,991.0,71638.0,,"San Francisco, CA"
themileslewis,1526.0,944.0,9094.0,,"Modesto, CA"
SilverbackBikes,1523.0,997.0,4273.0,,"Stuttgart, Germany"
shilo1420,1523.0,1291.0,76392.0,,東側の人間
NailGonzalez1,1522.0,1183.0,45189.0,,Suardi 
Himthatdude_0,1521.0,624.0,132954.0,,P.Sherman 42 Walaby Way Sydney
sanmjohal,1518.0,200.0,42152.0,,California
marcusunlimited,1517.0,1780.0,3042.0,,"Modesto, California"
MC_basketball,1517.0,529.0,13494.0,"Modesto, CA","Modesto, CA"
SpartanMediaInc,1514.0,1211.0,2820.0,,"Tampa, FL"
SwordHandTwitch,1514.0,2270.0,86601.0,,Michigan
RomiiRene,1512.0,949.0,16214.0,,
stevenssocial,1512.0,1370.0,4337.0,,"Modesto, California"
TheeCamJeremi,1510.0,554.0,38276.0,"Modesto, CA","Ceres, CA"
